2017-04-03,nj,bj1,列表页_范围_1公里以内,6
2017-04-03,hz,xixi,列表页_区域_西湖区_西溪,108
2017-04-03,hz,ts5,列表页_更多_独卫,176
2017-04-03,nj,pinpai,,16
2017-04-03,nj,blog,,2
2017-04-03,hz,xixing,列表页_区域_滨江区_西兴,40
2017-04-03,hz,wanda,列表页_区域_拱墅区_万达,39
2017-04-03,nj,pukou,,1
2017-04-03,nj,changfujie,列表页_区域_秦淮区_常府街,1
2017-04-03,nj,qinghuai,列表页_区域_秦淮区_全秦淮区,1
2017-04-03,hz,xuejun,列表页_区域_西湖区_学军,12
2017-04-03,nj,changhonglu,列表页_区域_建邺区_长虹路,1
2017-04-03,nj,qinhong,列表页_区域_秦淮区_秦虹,1
2017-04-03,hz,yile,列表页_区域_西湖区_益乐,29
2017-04-03,nj,changjianglu,列表页_区域_玄武区_长江路,1
2017-04-03,nj,shazhou,,1
2017-04-03,hz,yiqiaonan,列表页_区域_滨江区_一桥南,24
2017-04-03,nj,chaotiangong1,列表页_区域_白下区_朝天宫,2
2017-04-03,nj,shuangtang,列表页_区域_秦淮区_双塘,1
2017-04-03,hz,younger,,4
2017-04-03,nj,cx3,列表页_更多_朝南,6
2017-04-03,nj,shuiximen,列表页_区域_建邺区_水西门,2
2017-04-03,hz,yuhang,列表页_区域_全余杭区_全余杭区,171
2017-04-03,nj,daxinggong,列表页_区域_秦淮区_大行宫,1
2017-04-03,nj,suojincun,列表页_区域_玄武区_锁金村,1
2017-04-03,nj,dinghuaimen,列表页_区域_鼓楼区_定淮门,2
2017-04-03,hz,zhanongkou,列表页_区域_江干区_闸弄口,149
2017-04-03,nj,taishanjiedao,列表页_区域_浦口区_泰山街道,1
2017-04-03,nj,fujianlu,列表页_区域_鼓楼区_福建路,1
2017-04-03,hz,zhaohui,列表页_区域_下城区_朝晖,43
2017-04-03,nj,tejia,,1
2017-04-03,nj,gulou1,,9
2017-04-03,hz,zhengzu,,603
2017-04-03,nj,tiexinqiao,列表页_区域_雨花台区_铁心桥,1
2017-04-03,nj,heilongjianglu,列表页_区域_鼓楼区_黑龙江路,2
2017-04-03,hz,zhuantang,列表页_区域_西湖区_转塘,35
2017-04-03,nj,ts1,列表页_更多_带阳台,14
2017-04-03,nj,hezu,,8
2017-04-03,hz,zhuti,,121
2017-04-03,nj,ts5,列表页_更多_独卫,3
2017-04-03,nj,houzaimen,列表页_区域_玄武区_后宰门,2
2017-04-03,hz,"zj0,2000",,1
2017-04-03,nj,wandaguangchang01,,1
2017-04-03,nj,huaihailu,列表页_区域_秦淮区_淮海路,1
2017-04-03,hz,zj1,列表页_租金_1500元以下,857
2017-04-03,nj,weigang,列表页_区域_玄武区_卫岗,1
2017-04-03,nj,huaqiaolu,列表页_区域_鼓楼区_华侨路,1
2017-04-03,hz,zj2,列表页_租金_1500-2000元,215
2017-04-03,nj,weituo,,10
2017-04-03,nj,hunanlu01,,1
2017-04-03,hz,zj3,列表页_租金_2000-2500元,117
2017-04-03,nj,xianshi,,5
2017-04-03,nj,hx1,列表页_更多_一室,1
2017-04-03,nj,xiaoxing,列表页_区域_雨花台区_小行,1
2017-04-03,nj,hx2,列表页_更多_二室,2
2017-04-03,sh,binjiang01,,1
2017-04-03,nj,xuanwu,列表页_区域_玄武区_全玄武区,3
2017-04-03,nj,hx3,列表页_更多_三室,1
2017-04-03,sh,bj1,列表页_范围_1公里以内,8
2017-04-03,nj,xuanwumen,列表页_区域_玄武区_玄武门,3
2017-04-03,nj,jianninglu,列表页_区域_鼓楼区_建宁路,1
2017-04-03,sh,blog,,5
2017-04-03,nj,xufuxiang,列表页_区域_秦淮区_许府巷,1
2017-04-03,sh,buyecheng,列表页_区域_新静安区_不夜城,1
2017-04-03,nj,jianye,列表页_区域_建邺区_全建邺区,3
2017-04-03,nj,yingtuohuayuan,列表页_区域_玄武区_樱驼花园,1
2017-04-03,sh,changning,列表页_区域_长宁区_全长宁区,3
2017-04-03,nj,jinlingxiaoqu,列表页_区域_鼓楼区_金陵小区,1
2017-04-03,nj,yuhuaxincun,列表页_区域_雨花台区_雨花新村,1
2017-04-03,sh,danshen,,1
2017-04-03,nj,lishui01,列表页_区域_六合区_溧水,1
2017-04-03,nj,zhengzu,,21
2017-04-03,sh,form,列表页_立即委托,2
2017-04-03,nj,liuhe01,列表页_区域_六合区_六合,1
2017-04-03,nj,zj1,列表页_租金_1500元以下,2
2017-04-03,sh,fs1,列表页_更多_整租,3
2017-04-03,nj,lx1,列表页_更多_品牌公寓,24
2017-04-03,nj,zufang,,54
2017-04-03,sh,fujin,,11
2017-04-03,nj,lx2,列表页_更多_服务公寓,1
2017-04-03,nj,zuke,列表页_求租需求,2
2017-04-03,sh,hezu,,6
2017-04-03,nj,maigaoqia0,,1
2017-04-03,sh,hongkou,列表页_区域_虹口区_全虹口区,1
2017-04-03,sh,8A2152435A84BE77015AA6E816E04253,,1
2017-04-03,nj,maqunn,,1
2017-04-03,sh,huadongligong,列表页_区域_徐汇区_华东理工,1
2017-04-03,sh,8A2152435B309EA4015B32F6890C1700,,4
2017-04-03,nj,mochoulu,列表页_区域_建邺区_莫愁路,1
2017-04-03,sh,8AB398CA567D83C501567DC1F8D709DB,,2
2017-04-03,sh,huangpu,列表页_区域_黄浦区_全黄浦区,1
2017-04-03,sh,hx1,列表页_更多_一室,1
2017-04-03,sh,anting,列表页_区域_嘉定区_安亭,1
2017-04-03,nj,nj,,294
2017-04-03,sh,pudongxin,列表页_区域_浦东新区_全浦东新区,2
2017-04-03,sh,hx2,列表页_更多_二室,5
2017-04-03,nj,od2,列表页_默认排序_租金最高,1
2017-04-03,sh,qibao,列表页_区域_闵行区_七宝,1
2017-04-03,sh,hx3,列表页_更多_三室,1
2017-04-03,sh,qingpu,列表页_区域_青浦区_全青浦区,1
2017-04-03,sh,jiading,列表页_区域_嘉定区_全嘉定区,1
2017-04-03,sh,sanlin,列表页_区域_浦东新区_三林,1
2017-04-03,sh,jiangqiao,列表页_区域_嘉定区_江桥,1
2017-04-03,sh,sh,,69
2017-04-03,sh,jingan,列表页_区域_新静安区_全新静安区,2
2017-04-03,sh,tangqiao,列表页_区域_浦东新区_塘桥,2
2017-04-03,sh,jinhongqiao,列表页_区域_闵行区_金虹桥,1
2017-04-03,sh,tangzhen,列表页_区域_浦东新区_唐镇,1
2017-04-03,sh,kangjian,列表页_区域_徐汇区_康健,1
2017-04-03,sh,tianshan,列表页_区域_长宁区_天山,2
2017-04-03,sh,kangqiao,列表页_区域_浦东新区_康桥,1
2017-04-03,sh,ts1,列表页_更多_带阳台,2
2017-04-03,sh,lx1,列表页_更多_品牌公寓,3
2017-04-03,sh,ts5,列表页_更多_独卫,17
2017-04-03,sh,lx2,列表页_更多_服务公寓,1
2017-04-03,sh,weituo,,6
2017-04-03,sh,lx4,,1
2017-04-03,sh,xuhui,列表页_区域_徐汇区_全徐汇区,2
2017-04-03,sh,meilong,列表页_区域_闵行区_梅陇,1
2017-04-03,sh,yangpugongyuan,列表页_区域_杨浦区_杨浦公园,1
2017-04-03,sh,minhang,列表页_区域_闵行区_全闵行区,2
2017-04-03,sh,zhangjiang,列表页_区域_浦东新区_张江,2
2017-04-03,sh,nanmatou,列表页_区域_浦东新区_南码头,1
2017-04-03,sh,zhengzu,,8
2017-04-03,sh,od1,列表页_默认排序_租金最低,9
2017-04-03,sh,zhenninglu,列表页_区域_长宁区_镇宁路,1
2017-04-03,sz,canglang,列表页_区域_沧浪区_全沧浪区,1
2017-04-03,sh,od3,列表页_默认排序_面积最小,5
2017-04-03,sh,zhenru,列表页_区域_普陀区_真如,1
2017-04-03,sz,changqiao1,,2
2017-04-03,sh,p2,,1
2017-04-03,sh,zhongshangongyuan,列表页_区域_长宁区_中山公园,1
2017-04-03,sz,changshou,列表页_区域_常熟市_全常熟市,1
2017-04-03,sh,pinpai,,3
2017-04-03,sh,zhongyuan,列表页_区域_杨浦区_中原,1
2017-04-03,sz,chengnan,列表页_区域_吴中区_城南,1
2017-04-03,sh,zhoupu,列表页_区域_浦东新区_周浦,1
2017-04-03,sz,donghuan,列表页_区域_工业园区_东环,2
2017-04-03,sh,zhuqiao,列表页_区域_浦东新区_祝桥,1
2017-04-03,sz,fengmen,列表页_区域_沧浪区_葑门,2
2017-04-03,sz,fengqiao,列表页_区域_高新区_枫桥,1
2017-04-03,sh,zhuti,,2
2017-04-03,sh,zj1,列表页_租金_1500元以下,7
2017-04-03,sz,fs1,列表页_更多_整租,9
2017-04-03,sh,zj2,列表页_租金_1500-2000元,3
2017-04-03,sz,hengtang,,1
2017-04-03,sz,hezu,,9
2017-04-03,sh,zj3,列表页_租金_2000-2500元,1
2017-04-03,sz,huxi,列表页_区域_工业园区_湖西,3
2017-04-03,sh,zj4,列表页_租金_2500-4000元,1
2017-04-03,sz,hx1,列表页_更多_一室,2
2017-04-03,sh,zufang,,42
2017-04-03,sh,zuke,列表页_求租需求,1
2017-04-03,sz,hx2,列表页_更多_二室,10
2017-04-03,sz,blog,,4
2017-04-03,sz,hx3,列表页_更多_三室,1
2017-04-03,sz,jinchang,列表页_区域_金阊区_全金阊区,2
2017-04-04,hz,55305,,4
2017-04-03,sz,liuyuan,列表页_区域_金阊区_留园,1
2017-04-03,sz,zj1,列表页_租金_1500元以下,5
2017-04-04,hz,55411,,1
2017-04-03,sz,mudu,列表页_区域_吴中区_木渎,1
2017-04-03,sz,zj3,列表页_租金_2000-2500元,3
2017-04-04,hz,55618,,3
2017-04-03,sz,nanmen,列表页_区域_沧浪区_南门,3
2017-04-03,sz,zj4,列表页_租金_2500-4000元,1
2017-04-04,hz,55698,,1
2017-04-03,sz,od1,列表页_默认排序_租金最低,3
2017-04-03,sz,zj5,列表页_租金_4000元以上,2
2017-04-04,hz,55773,,2
2017-04-03,sz,od4,列表页_默认排序_面积最大,1
2017-04-03,sz,zufang,,28
2017-04-04,hz,8A21524355BE25240155BEC88CD0106A,,1
2017-04-03,sz,p2,,1
2017-04-03,sz,zuke,列表页_求租需求,1
2017-04-04,hz,8A215243563044FB015630488AF600DB,,1
2017-04-03,sz,p5,,1
2017-04-04,hz,%EF%BC%9F=fromWQZF,,1
2017-04-04,hz,8A21524357459889015745A5C01031AE,,2
2017-04-03,sz,remen,,1
2017-04-04,hz,8A21524357DBB9480157E027D75B0821,,1
2017-04-04,hz,1111852,,5
2017-04-03,sz,shihui,列表页_区域_工业园区_师惠,1
2017-04-04,hz,8A2152435A84BE77015A988CBB707BF9,,3
2017-04-04,hz,1157211,,2
2017-04-03,sz,shilu,列表页_区域_金阊区_石路,1
2017-04-04,hz,8A2152435AB7C23D015ACC8C4E6A688A,,1
2017-04-04,hz,1316486,,2
2017-04-03,sz,shimao,列表页_区域_吴中区_世茂,1
2017-04-04,hz,8AB398CA5659BC5D01565A29D6E611C3,,1
2017-04-04,hz,166538,,2
2017-04-03,sz,shishan,列表页_区域_高新区_狮山,1
2017-04-04,hz,8AB398CA5669970B0156699EFE0501AF,,3
2017-04-04,hz,170344,,3
2017-04-04,hz,8AB398CA56B0FABC0156B5A5C1D354E9,,1
2017-04-03,sz,sujinjiedao,列表页_区域_平江区_苏锦街道,1
2017-04-04,hz,170421,,1
2017-04-04,hz,8AB398CA5769808401576A33227F3F73,,2
2017-04-03,sz,suyuan,列表页_区域_吴中区_苏苑,2
2017-04-04,hz,bj4,列表页_范围_7公里以内,9
2017-04-04,hz,184259,,2
2017-04-04,hz,8AB398CA58D4185D01590631AFC46CD9,,3
2017-04-03,sz,sz,,52
2017-04-04,hz,bj5,列表页_范围_10公里以内,47
2017-04-04,hz,1987,,1
2017-04-03,sz,taicangshi,列表页_区域_太仓市_全太仓市,1
2017-04-04,hz,8AB398CA59640A4F0159682A8D6447E9,,1
2017-04-04,hz,blog,,1
2017-04-04,hz,3,,2
2017-04-03,sz,tongan,列表页_区域_高新区_通安,2
2017-04-04,hz,brandhouses,,112
2017-04-04,hz,about,,60
2017-04-04,hz,335,,2
2017-04-03,sz,ts5,列表页_更多_独卫,3
2017-04-04,hz,caihe,列表页_区域_江干区_采荷,27
2017-04-04,hz,activity,,5
2017-04-04,hz,379,,1
2017-04-04,hz,caishiqiao,列表页_区域_上城区_菜市桥,18
2017-04-03,sz,weiting,列表页_区域_工业园区_唯亭,1
2017-04-04,hz,aoti,列表页_区域_滨江区_奥体,18
2017-04-04,hz,380,,2
2017-04-04,hz,changhe,列表页_区域_滨江区_长河,29
2017-04-03,sz,xujiang,列表页_区域_沧浪区_胥江,2
2017-04-04,hz,aoti,列表页_区域_建邺区_奥体,18
2017-04-04,hz,393,,1
2017-04-04,hz,changle,列表页_区域_拱墅区_长乐,15
2017-04-03,sz,yangshan,列表页_区域_高新区_阳山,1
2017-04-04,hz,baochulu,列表页_区域_西湖区_保俶路,22
2017-04-04,hz,399,,3
2017-04-04,hz,changqing,列表页_区域_下城区_长庆,29
2017-04-04,hz,baoshan,列表页_区域_下城区_宝善,31
2017-04-04,hz,405,,3
2017-04-04,hz,chaoming,列表页_区域_下城区_潮鸣,25
2017-04-04,hz,baoshan,列表页_区域_宝山区_全宝山区,31
2017-04-04,hz,48045,,3
2017-04-04,hz,beigan,列表页_区域_萧山区_北干,27
2017-04-04,hz,chengxiang,列表页_区域_萧山区_城厢,29
2017-04-04,hz,48046,,3
2017-04-04,hz,cuiyuan,列表页_区域_西湖区_翠苑,40
2017-04-04,hz,binjiang,列表页_区域_全滨江区_全滨江区,300
2017-04-04,hz,53541,,6
2017-04-04,hz,cx3,列表页_更多_朝南,156
2017-04-04,hz,binjiang,列表页_区域_徐汇区_滨江,300
2017-04-04,hz,54106,,2
2017-04-04,hz,cx4,,1
2017-04-04,hz,binsheng,列表页_区域_滨江区_滨盛,26
2017-04-04,hz,54461,,1
2017-04-04,hz,daguan,列表页_区域_拱墅区_大关,103
2017-04-04,hz,54551,,14
2017-04-04,hz,bj1,列表页_范围_1公里以内,280
2017-04-04,hz,danshen,,213
2017-04-04,hz,54592,,1
2017-04-04,hz,bj2,列表页_范围_3公里以内,120
2017-04-04,hz,dongxin,列表页_区域_下城区_东新,120
2017-04-04,hz,54605,,1
2017-04-04,hz,bj3,列表页_范围_5公里以内,49
2017-04-04,hz,form,列表页_立即委托,17
2017-04-04,hz,54629,,14
2017-04-04,hz,55224,,1
2017-04-04,hz,fs1,列表页_更多_整租,285
2017-04-04,hz,fs2,列表页_更多_合租,63
2017-04-04,hz,fujin,,409
2017-04-04,hz,fuxing,列表页_区域_上城区_复兴,38
2017-04-04,hz,hubin,列表页_区域_下城区_湖滨,20
2017-04-04,hz,gongchenqiao,列表页_区域_拱墅区_拱宸桥,57
2017-04-04,hz,huochedongzhan,列表页_区域_江干区_火车东站,82
2017-04-04,hz,gongshu,列表页_区域_全拱墅区_全拱墅区,452
2017-04-04,hz,huodong,,9
2017-04-04,hz,guashan,列表页_区域_拱墅区_瓜山,42
2017-04-04,hz,hx1,列表页_更多_一室,673
2017-04-04,hz,gudang,列表页_区域_西湖区_古荡,23
2017-04-04,hz,hx2,列表页_更多_二室,309
2017-04-04,hz,haierxiang,列表页_区域_下城区_孩儿巷,22
2017-04-04,hz,hx3,列表页_更多_三室,80
2017-04-04,hz,hefangjie,列表页_区域_上城区_河坊街,17
2017-04-04,hz,hx4,列表页_更多_四室,19
2017-04-04,hz,help,,108
2017-04-04,hz,hx5,列表页_更多_五室及以上,1
2017-04-04,hz,heping,列表页_区域_下城区_和平,23
2017-04-04,hz,hz,,2006
2017-04-04,hz,ningwei,列表页_区域_萧山区_宁围,26
2017-04-04,hz,hezu,,471
2017-04-04,hz,jianggan,列表页_区域_全江干区_全江干区,60
2017-04-04,hz,homeown,,18
2017-04-04,hz,od1,列表页_默认排序_租金最低,523
2017-04-04,hz,tejia,,126
2017-04-04,hz,jiebai,列表页_区域_上城区_解百,22
2017-04-04,hz,huanglong,列表页_区域_西湖区_黄龙,29
2017-04-04,hz,od2,列表页_默认排序_租金最高,50
2017-04-04,hz,tianshui,列表页_区域_下城区_天水,19
2017-04-04,hz,jingfang,列表页_区域_江干区_景芳,36
2017-04-04,hz,od3,列表页_默认排序_面积最小,61
2017-04-04,hz,ts1,列表页_更多_带阳台,95
2017-04-04,hz,jinjiang,列表页_区域_上城区_近江,32
2017-04-04,hz,od4,列表页_默认排序_面积最大,81
2017-04-04,hz,ts5,列表页_更多_独卫,269
2017-04-04,hz,jiubao,列表页_区域_江干区_九堡,55
2017-04-04,hz,wanda,列表页_区域_拱墅区_万达,34
2017-04-04,hz,ownset,,49
2017-04-04,hz,jiulian,列表页_区域_西湖区_九莲,20
2017-04-04,hz,wangjiangmen,列表页_区域_上城区_望江门,33
2017-04-04,hz,p2,,7
2017-04-04,hz,kaifaqu,列表页_区域_萧山区_开发区,32
2017-04-04,hz,weilaikejicheng,列表页_区域_余杭区_未来科技城,36
2017-04-04,hz,p3,,2
2017-04-04,hz,kaifaqu,列表页_区域_吴中区_开发区,32
2017-04-04,hz,weituo,,128
2017-04-04,hz,p4,,1
2017-04-04,hz,laoyuhang,列表页_区域_余杭区_老余杭,40
2017-04-04,hz,wenjiao,列表页_区域_西湖区_文教,22
2017-04-04,hz,p5,,1
2017-04-04,hz,liangzhu,列表页_区域_余杭区_良渚,50
2017-04-04,hz,wenxin,列表页_区域_西湖区_文新,24
2017-04-04,hz,pengbu,列表页_区域_江干区_彭埠,37
2017-04-04,hz,linping,列表页_区域_余杭区_临平,43
2017-04-04,hz,wenyuan,列表页_区域_西湖区_文苑,35
2017-04-04,hz,pinpai,,265
2017-04-04,hz,liushuiyuan,列表页_区域_下城区_流水苑,23
2017-04-04,hz,wulin,列表页_区域_下城区_武林,36
2017-04-04,hz,puyan,列表页_区域_滨江区_浦沿,41
2017-04-04,hz,luojiazhuang,列表页_区域_西湖区_骆家庄,32
2017-04-04,hz,wushan,列表页_区域_上城区_吴山,28
2017-04-04,hz,qianjiangxincheng,,31
2017-04-04,hz,lx1,列表页_更多_品牌公寓,32
2017-04-04,hz,xiacheng,列表页_区域_全下城区_全下城区,62
2017-04-04,hz,qiaoxi,列表页_区域_拱墅区_桥西,32
2017-04-04,hz,lx2,列表页_更多_服务公寓,66
2017-04-04,hz,xiangfu,列表页_区域_拱墅区_祥符,34
2017-04-04,hz,qingchun,列表页_区域_下城区_庆春,30
2017-04-04,hz,lx4,,1
2017-04-04,hz,xianlin1,,27
2017-04-04,hz,qingtai,列表页_区域_上城区_清泰（城站）,22
2017-04-04,hz,maiyuqiao,列表页_区域_拱墅区_卖鱼桥,25
2017-04-04,hz,xianshi,,42
2017-04-04,hz,quzhengfu,列表页_区域_滨江区_区政府,35
2017-04-04,hz,zhuantang,列表页_区域_西湖区_转塘,25
2017-04-04,hz,mashijie,列表页_区域_上城区_马市街,23
2017-04-04,hz,xiaoshan,列表页_区域_全萧山区_全萧山区,61
2017-04-04,hz,remen,,57
2017-04-04,hz,zhuti,,139
2017-04-04,hz,mishixiang,列表页_区域_拱墅区_米市巷,29
2017-04-04,hz,rentalstage,,148
2017-04-04,hz,xiashajiangbin,列表页_区域_江干区_下沙江滨,29
2017-04-04,hz,zj1,列表页_租金_1500元以下,969
2017-04-04,hz,rentinghouse,,71
2017-04-04,hz,moyaying,列表页_区域_下城区_莫衙营,38
2017-04-04,hz,zj2,列表页_租金_1500-2000元,271
2017-04-04,hz,xiashajinshahu,列表页_区域_江干区_下沙金沙湖,39
2017-04-04,hz,nanxiaobu,列表页_区域_江干区_南肖埠,28
2017-04-04,hz,sandun,列表页_区域_西湖区_三墩,33
2017-04-04,hz,zj3,列表页_租金_2000-2500元,185
2017-04-04,hz,xiashawumei,列表页_区域_江干区_下沙物美,26
2017-04-04,hz,nanxingqiao,列表页_区域_上城区_南星桥,26
2017-04-04,hz,sanliting,列表页_区域_江干区_三里亭,151
2017-04-04,hz,zj4,列表页_租金_2500-4000元,218
2017-04-04,hz,xiashayanjiang,列表页_区域_江干区_下沙沿江,35
2017-04-04,hz,santang,列表页_区域_下城区_三塘,50
2017-04-04,hz,zj5,列表页_租金_4000元以上,70
2017-04-04,hz,neituishare,,1
2017-04-04,hz,xihu,列表页_区域_全西湖区_全西湖区,290
2017-04-04,hz,shangcheng,列表页_区域_上城区_全上城区,46
2017-04-04,hz,zj7,,2
2017-04-04,hz,news,,2
2017-04-04,hz,shenhua,列表页_区域_西湖区_申花,20
2017-04-04,hz,zufang,,923
2017-04-04,hz,xihuwenhuaguangchang,列表页_区域_下城区_西湖文化广场,21
2017-04-04,hz,shiqiao,列表页_区域_下城区_石桥,42
2017-04-04,hz,zuke,列表页_求租需求,177
2017-04-04,hz,xixi,列表页_区域_西湖区_西溪,120
2017-04-04,hz,shushan,列表页_区域_萧山区_蜀山,23
2017-04-04,hz,zx3,,3
2017-04-04,hz,xixing,列表页_区域_滨江区_西兴,43
2017-04-04,hz,sijiqing,列表页_区域_上城区_四季青,44
2017-04-04,hz,zx4,,1
2017-04-04,hz,xuejun,列表页_区域_西湖区_学军,19
2017-04-04,hz,sijiqing,列表页_区域_江干区_四季青,44
2017-04-04,nj,8A21524357DBB9480157E004AC577784,,2
2017-04-04,hz,yile,列表页_区域_西湖区_益乐,22
2017-04-04,hz,siqiaonan,列表页_区域_滨江区_四桥南,29
2017-04-04,hz,yiqiaonan,列表页_区域_滨江区_一桥南,24
2017-04-04,nj,8A215243586BE9E901587660D971427B,,1
2017-04-04,hz,stayInfo,,98
2017-04-04,nj,about,,8
2017-04-04,hz,younger,,3
2017-04-04,hz,success,,9
2017-04-04,nj,aoti01,,1
2017-04-04,hz,yuhang,列表页_区域_全余杭区_全余杭区,166
2017-04-04,nj,baijiahu,列表页_区域_江宁区_百家湖,2
2017-04-04,hz,zhanongkou,列表页_区域_江干区_闸弄口,159
2017-04-04,nj,baixia,列表页_区域_白下区_全白下区,1
2017-04-04,hz,zhaohui,列表页_区域_下城区_朝晖,20
2017-04-04,nj,beijingxilu,列表页_区域_玄武区_北京西路,1
2017-04-04,hz,zhengzu,,817
2017-04-04,nj,bj1,列表页_范围_1公里以内,16
2017-04-04,nj,bj2,列表页_范围_3公里以内,2
2017-04-04,nj,bj3,列表页_范围_5公里以内,2
2017-04-04,nj,hx1,列表页_更多_一室,4
2017-04-04,nj,blog,,2
2017-04-04,nj,hx2,列表页_更多_二室,5
2017-04-04,nj,changfujie,列表页_区域_秦淮区_常府街,1
2017-04-04,nj,jiangjundadao,列表页_区域_江宁区_将军大道,1
2017-04-04,nj,cx3,列表页_更多_朝南,10
2017-04-04,nj,jiangning,列表页_区域_江宁区_全江宁区,5
2017-04-04,nj,danshen,,16
2017-04-04,nj,jianye,列表页_区域_建邺区_全建邺区,5
2017-04-04,nj,fujin,,2
2017-04-04,nj,laifeng,列表页_区域_秦淮区_来凤,1
2017-04-04,nj,gulou1,,8
2017-04-04,nj,hezu,,15
2017-04-04,nj,longjiang,,1
2017-04-04,nj,hongjiiayuan,,2
2017-04-04,nj,zufang,,39
2017-04-04,nj,lx1,列表页_更多_品牌公寓,23
2017-04-04,nj,hunanlu01,,1
2017-04-04,nj,zuke,列表页_求租需求,4
2017-04-04,nj,lx2,列表页_更多_服务公寓,1
2017-04-04,sh,8A215243570C9FDC01570EA7AA3459D3,,4
2017-04-04,nj,mochoulu,列表页_区域_建邺区_莫愁路,1
2017-04-04,sh,8A2152435A6A6E20015A8289227F26FF,,3
2017-04-04,nj,nengrenli,,5
2017-04-04,sh,8A2152435AABD4C7015AAD398EF3482A,,1
2017-04-04,nj,nj,,313
2017-04-04,sh,8A2152435AD69450015AE0512ABF4E1D,,2
2017-04-04,nj,od1,列表页_默认排序_租金最低,13
2017-04-04,sh,8AB398CA5A2309CB015A3B1F623C230B,,3
2017-04-04,nj,od2,列表页_默认排序_租金最高,1
2017-04-04,sh,baoshan1,,2
2017-04-04,sh,kangqiao,列表页_区域_浦东新区_康桥,1
2017-04-04,nj,pinpai,,17
2017-04-04,sh,beicai,列表页_区域_浦东新区_北蔡,2
2017-04-04,sh,longhua,列表页_区域_徐汇区_龙华,1
2017-04-04,nj,qinghuai,列表页_区域_秦淮区_全秦淮区,1
2017-04-04,sh,bj1,列表页_范围_1公里以内,4
2017-04-04,sh,longhua,列表页_区域_徐汇区_龙华,1
2017-04-04,nj,remen,,6
2017-04-04,sh,bj2,列表页_范围_3公里以内,4
2017-04-04,sh,lx2,列表页_更多_服务公寓,2
2017-04-04,sh,zhengzu,,11
2017-04-04,nj,shazhou,,1
2017-04-04,sh,bj4,列表页_范围_7公里以内,2
2017-04-04,sh,mj6,,1
2017-04-04,sh,zhoupu,列表页_区域_浦东新区_周浦,1
2017-04-04,nj,shuizuogang,列表页_区域_鼓楼区_水佐岗,4
2017-04-04,sh,blog,,3
2017-04-04,sh,nanjingdonglu,列表页_区域_黄浦区_南京东路,1
2017-04-04,sh,zhuti,,1
2017-04-04,nj,tejia,,3
2017-04-04,sh,changning,列表页_区域_长宁区_全长宁区,1
2017-04-04,sh,od1,列表页_默认排序_租金最低,19
2017-04-04,sh,zj1,列表页_租金_1500元以下,5
2017-04-04,nj,ts1,列表页_更多_带阳台,10
2017-04-04,sh,changshoulu,,1
2017-04-04,sh,p2,,1
2017-04-04,sh,zj2,列表页_租金_1500-2000元,25
2017-04-04,nj,ts5,列表页_更多_独卫,13
2017-04-04,sh,chengjiaqiao,列表页_区域_长宁区_程家桥,1
2017-04-04,sh,pengpu,列表页_区域_新静安区_彭浦,1
2017-04-04,sh,zj3,列表页_租金_2000-2500元,3
2017-04-04,nj,weituo,,5
2017-04-04,sh,chongming,列表页_区域_崇明县_全崇明县,1
2017-04-04,sh,pinpai,,7
2017-04-04,sh,zj4,列表页_租金_2500-4000元,1
2017-04-04,nj,wulaocun,列表页_区域_秦淮区_五老村,1
2017-04-04,sh,danshen,,2
2017-04-04,sh,pudongxin,列表页_区域_浦东新区_全浦东新区,2
2017-04-04,sh,zufang,,40
2017-04-04,nj,xianshi,,5
2017-04-04,sh,dapuqiao,列表页_区域_黄浦区_打浦桥,1
2017-04-04,sh,zuke,列表页_求租需求,4
2017-04-04,sh,pujiang,列表页_区域_闵行区_浦江,4
2017-04-04,nj,xiaolingwei,列表页_区域_玄武区_孝陵卫,1
2017-04-04,sh,dongjiadu,列表页_区域_黄浦区_董家渡,1
2017-04-04,sz,bj1,列表页_范围_1公里以内,1
2017-04-04,sh,putuo,列表页_区域_普陀区_全普陀区,1
2017-04-04,nj,yuhuatai,列表页_区域_雨花台区_全雨花台区,1
2017-04-04,sh,dongwuyuan,列表页_区域_长宁区_动物园,1
2017-04-04,sz,blog,,2
2017-04-04,sh,remen,,1
2017-04-04,nj,yuhuaxincun,列表页_区域_雨花台区_雨花新村,2
2017-04-04,sh,fengzhuang,列表页_区域_嘉定区_丰庄,1
2017-04-04,sz,canglang,列表页_区域_沧浪区_全沧浪区,1
2017-04-04,nj,zhengzu,,16
2017-04-04,sh,sanlin,列表页_区域_浦东新区_三林,1
2017-04-04,sh,fs2,列表页_更多_合租,1
2017-04-04,sz,danshen,,2
2017-04-04,nj,zj1,列表页_租金_1500元以下,11
2017-04-04,sh,sh,,93
2017-04-04,sh,fujin,,3
2017-04-04,sz,dongzhu,列表页_区域_高新区_东渚,1
2017-04-04,nj,zj2,列表页_租金_1500-2000元,6
2017-04-04,sh,shangnan,列表页_区域_浦东新区_上南,2
2017-04-04,sh,hezu,,20
2017-04-04,sz,fengqiao,列表页_区域_高新区_枫桥,1
2017-04-04,nj,zj4,列表页_租金_2500-4000元,1
2017-04-04,sh,shijigongyuan,列表页_区域_浦东新区_世纪公园,2
2017-04-04,sh,huaihaizhonglu,列表页_区域_黄浦区_淮海中路,1
2017-04-04,sz,fs1,列表页_更多_整租,4
2017-04-04,nj,zj5,列表页_租金_4000元以上,3
